marital_status,course,nationality,father_qualif,mother_occ,admission_grade,tuition_fees_up_to_date,scholarship,age_at_enrollment,units_1_credited,units_1_approved,units_2_enrolled,units_2_evaluations,units_2_approved,units_2_no_evaluations,unemployment_rate,inflation_rate,target
1,9500,1,19,9,105.8,1,0,22,0,6,8,9,7,0,11.1,0.6,Graduate
1,9119,1,19,9,117.2,1,1,18,0,4,6,10,6,0,11.1,0.6,Enrolled
1,9500,1,38,9,140.0,1,0,19,0,7,8,8,7,0,12.7,3.7,Graduate
1,9003,1,19,9,120.0,1,0,22,2,3,6,12,2,0,13.9,-0.3,Dropout
1,9119,11,12,2,119.5,1,0,20,0,5,5,5,5,0,8.9,1.4,Graduate
2,9003,1,41,9,153.9,0,0,34,0,0,6,0,0,0,12.4,0.5,Dropout
2,8014,1,1,4,130.0,1,0,24,0,1,5,5,0,0,16.2,0.3,Dropout
1,9670,1,34,0,107.0,1,0,26,0,0,5,5,0,0,7.6,2.6,Dropout
1,9500,1,37,9,132.8,1,0,35,0,4,7,9,5,0,12.4,0.5,Dropout
1,9991,1,37,4,127.5,1,0,22,0,5,5,7,5,0,7.6,2.6,Graduate
1,9254,1,38,5,123.3,1,0,26,0,4,6,11,3,0,9.4,-0.8,Enrolled
1,9147,1,19,3,122.0,1,0,19,0,3,5,5,0,0,8.9,1.4,Dropout
1,9254,1,19,3,114.8,0,0,19,0,0,6,0,0,0,8.9,1.4,Dropout
1,171,1,3,2,140.0,1,0,20,0,0,0,0,0,0,15.5,2.8,Graduate
1,9670,1,3,1,111.0,1,0,21,5,10,8,9,8,0,11.1,0.6,Graduate
1,9773,1,19,7,133.2,1,1,19,0,6,6,6,6,0,13.9,-0.3,Graduate
1,9773,1,19,9,123.0,1,0,18,0,6,6,7,6,0,12.7,3.7,Graduate
1,9003,1,38,8,150.0,1,1,23,7,12,10,12,10,0,8.9,1.4,Graduate
1,9147,1,38,5,132.3,1,1,18,0,5,5,6,5,0,12.7,3.7,Graduate
1,9500,1,38,5,126.0,1,0,18,0,7,8,8,7,0,12.7,3.7,Graduate
1,9500,1,38,9,119.3,1,0,19,0,7,8,8,7,0,10.8,1.4,Graduate
1,9147,1,19,143,133.8,1,0,21,6,11,9,13,8,0,8.9,1.4,Graduate
1,9085,1,37,9,126.5,1,1,18,0,6,6,8,6,0,15.5,2.8,Graduate
1,9773,1,37,9,138.4,1,1,24,0,6,6,6,6,0,10.8,1.4,Graduate
1,9500,1,39,2,129.0,1,0,18,0,7,8,9,8,0,16.2,0.3,Dropout
1,9670,1,1,5,118.3,1,0,18,0,6,6,10,3,0,13.9,-0.3,Enrolled
1,9500,1,37,9,129.8,1,0,20,0,6,8,10,7,0,12.4,0.5,Graduate
1,9085,1,19,4,113.6,1,0,19,0,3,5,8,4,0,9.4,-0.8,Enrolled
1,9773,1,38,0,128.3,0,1,18,0,3,6,15,3,0,7.6,2.6,Dropout
1,9254,1,19,5,130.0,1,1,19,0,4,6,14,3,0,10.8,1.4,Dropout
1,9853,1,38,4,121.9,1,0,19,0,5,6,7,5,0,10.8,1.4,Graduate
1,9238,1,38,9,129.4,1,0,18,0,6,6,6,6,0,10.8,1.4,Graduate
1,9853,1,1,194,115.3,1,0,20,0,6,7,8,6,0,11.1,0.6,Enrolled
1,9500,1,38,9,125.5,1,1,18,0,8,8,8,8,0,9.4,-0.8,Graduate
1,9556,1,38,5,117.8,1,1,19,0,6,7,8,6,0,11.1,0.6,Graduate
1,9147,1,38,2,118.7,1,0,18,0,4,5,11,2,0,13.9,-0.3,Enrolled
1,9500,1,37,9,139.0,1,0,18,0,6,7,7,6,0,7.6,2.6,Graduate
1,9085,1,37,4,98.9,1,0,21,0,4,6,13,2,0,11.1,0.6,Enrolled
1,9254,1,38,0,137.7,0,0,19,0,1,6,13,0,0,7.6,2.6,Dropout
1,9500,1,1,3,113.6,1,0,21,0,7,8,9,8,0,12.4,0.5,Graduate
1,9085,1,1,2,113.4,1,0,18,0,4,6,17,3,0,11.1,0.6,Enrolled
1,9556,1,38,9,128.5,1,1,18,0,7,8,8,8,0,12.7,3.7,Graduate
1,9500,1,1,3,142.8,1,0,18,0,7,8,9,8,0,11.1,0.6,Graduate
1,9130,1,1,1,137.7,0,0,23,0,0,5,10,1,3,10.8,1.4,Dropout
1,9238,1,37,7,103.5,1,0,20,0,3,6,9,4,0,16.2,0.3,Enrolled
1,9500,1,38,5,123.2,1,0,18,0,7,8,9,8,0,16.2,0.3,Graduate
1,9853,1,19,2,126.0,1,0,19,0,5,6,8,5,0,7.6,2.6,Enrolled
1,9500,1,38,3,121.7,1,1,27,0,6,7,9,6,0,12.4,0.5,Enrolled
1,9147,1,37,9,142.8,0,1,19,0,5,5,5,4,0,11.1,0.6,Enrolled
1,9130,1,19,9,120.0,1,0,21,0,5,6,13,5,1,15.5,2.8,Dropout
1,9500,1,38,7,119.3,1,1,19,0,7,8,8,7,0,10.8,1.4,Graduate
1,9238,1,37,6,121.0,1,1,21,3,6,6,8,6,0,13.9,-0.3,Graduate
1,9773,1,19,9,139.4,1,0,18,0,5,6,10,4,0,10.8,1.4,Graduate
1,9085,1,38,7,113.9,1,1,20,0,5,5,8,4,1,12.7,3.7,Graduate
1,9853,1,37,9,124.6,1,1,18,0,5,6,9,5,0,9.4,-0.8,Graduate
1,9070,1,1,4,123.8,0,1,18,0,6,6,8,6,0,12.7,3.7,Dropout
1,9085,1,3,4,126.3,1,0,18,0,6,6,9,6,0,8.9,1.4,Graduate
1,9773,1,1,3,120.4,1,1,18,0,6,6,6,6,0,16.2,0.3,Graduate
1,9500,1,1,7,120.5,1,1,19,0,5,7,7,7,0,12.4,0.5,Enrolled
1,9085,1,38,8,144.9,0,0,23,7,11,9,15,8,0,8.9,1.4,Enrolled
1,9085,1,19,4,139.9,1,1,24,1,6,6,11,6,0,8.9,1.4,Graduate
1,171,1,1,3,133.3,1,0,19,0,0,0,0,0,0,10.8,1.4,Graduate
1,9500,1,19,9,126.0,1,0,18,0,7,8,8,7,0,12.7,3.7,Graduate
1,9070,1,19,4,133.5,1,0,19,0,6,6,6,6,0,12.7,3.7,Graduate
1,9853,1,19,4,127.9,1,0,19,0,0,6,0,0,0,10.8,1.4,Dropout
1,9238,1,38,5,105.9,1,1,20,0,5,6,9,5,0,11.1,0.6,Enrolled
1,9085,1,12,4,124.3,1,0,20,0,6,6,11,5,0,13.9,-0.3,Enrolled
1,9773,1,37,0,102.5,1,0,26,0,4,6,12,0,0,7.6,2.6,Dropout
1,9254,1,1,9,97.0,0,0,36,0,0,5,5,0,0,15.5,2.8,Dropout
1,171,1,1,4,134.7,0,0,19,0,0,0,0,0,0,10.8,1.4,Dropout
1,9119,1,37,9,113.8,0,0,27,0,0,5,0,0,0,15.5,2.8,Dropout
1,9119,1,1,123,116.9,1,0,18,0,1,5,5,0,0,8.9,1.4,Dropout
1,9500,1,38,9,124.0,1,1,18,0,7,8,8,7,0,10.8,1.4,Graduate
1,9070,1,38,5,117.5,1,0,28,0,0,6,0,0,0,12.4,0.5,Dropout
1,171,1,1,9,154.8,1,0,21,0,0,0,0,0,0,12.4,0.5,Graduate
1,9500,1,37,4,141.0,1,0,19,0,6,7,7,6,0,7.6,2.6,Graduate
1,9670,1,22,3,120.0,0,0,26,0,0,5,5,0,5,9.4,-0.8,Dropout
1,9119,1,19,3,133.6,1,0,20,4,9,7,9,6,0,11.1,0.6,Dropout
1,9500,1,38,9,122.0,1,0,19,0,7,8,8,7,0,12.7,3.7,Graduate
1,9147,1,19,7,120.0,1,0,21,0,3,5,10,4,0,12.7,3.7,Dropout
1,9670,1,19,9,114.2,1,1,23,0,5,6,7,6,0,8.9,1.4,Graduate
1,8014,1,37,4,95.5,1,0,29,0,6,6,6,6,0,11.1,0.6,Graduate
1,9500,1,1,9,120.0,1,0,20,0,7,8,8,7,0,12.7,3.7,Graduate
1,9238,1,19,5,111.1,1,0,18,0,6,6,7,6,0,15.5,2.8,Graduate
1,9773,1,38,3,128.6,1,0,19,0,5,6,8,5,0,9.4,-0.8,Graduate
1,9556,1,37,4,130.0,0,0,23,3,3,8,8,3,4,10.8,1.4,Dropout
1,171,1,1,5,111.1,1,0,21,0,0,0,0,0,0,13.9,-0.3,Dropout
1,9147,1,1,9,122.7,1,0,18,0,5,5,7,4,0,15.5,2.8,Enrolled
1,171,1,19,7,134.4,1,1,18,0,0,0,0,0,0,10.8,1.4,Graduate
1,9070,1,37,5,131.0,0,0,21,0,1,6,7,0,7,9.4,-0.8,Dropout
1,9238,1,1,5,125.0,1,0,22,0,0,6,7,0,0,11.1,0.6,Dropout
1,9556,1,19,2,106.0,1,0,21,0,7,7,11,5,0,8.9,1.4,Graduate
1,9500,1,19,9,128.0,0,0,32,0,0,8,0,0,0,16.2,0.3,Dropout
1,9003,1,19,4,120.0,1,0,27,14,18,13,16,13,1,15.5,2.8,Graduate
1,9500,1,38,9,134.8,1,0,18,0,6,7,7,6,0,7.6,2.6,Graduate
1,9070,1,1,5,112.0,1,1,24,0,6,6,6,2,0,15.5,2.8,Graduate
1,9130,1,37,1,116.1,1,0,22,0,2,5,5,0,0,12.7,3.7,Dropout
1,9130,1,3,3,120.0,0,0,22,0,0,4,6,0,2,10.8,1.4,Dropout
1,9147,1,37,9,119.7,1,0,19,0,5,5,6,5,0,13.9,-0.3,Graduate
1,9119,1,13,4,117.1,1,0,19,0,0,5,5,0,0,7.6,2.6,Dropout
1,9085,1,19,3,112.4,1,0,21,0,4,5,15,3,4,10.8,1.4,Enrolled
1,9500,1,1,2,131.0,1,1,18,0,8,8,8,8,0,9.4,-0.8,Graduate
1,9254,1,19,3,130.9,1,0,18,0,6,6,8,5,0,9.4,-0.8,Graduate
1,171,1,19,9,134.9,1,0,20,0,0,0,0,0,0,16.2,0.3,Dropout
1,9238,1,19,4,127.1,1,0,19,0,6,6,7,6,0,13.9,-0.3,Graduate
1,9773,1,38,191,110.2,1,0,19,0,5,6,6,6,0,8.9,1.4,Graduate
1,9254,1,1,9,108.7,1,1,18,0,5,6,6,6,0,12.4,0.5,Graduate
1,9130,1,1,3,138.0,1,0,20,0,6,6,10,6,0,16.2,0.3,Enrolled
1,9070,1,37,3,147.7,1,1,22,2,7,9,9,9,0,12.4,0.5,Graduate
2,9556,1,38,9,123.0,1,0,31,0,6,7,8,7,0,12.4,0.5,Graduate
1,9853,1,19,9,142.8,1,1,19,0,7,7,7,7,0,16.2,0.3,Graduate
1,171,1,3,3,138.3,1,0,18,0,0,0,0,0,0,12.4,0.5,Enrolled
1,9254,1,38,9,125.2,1,1,18,0,6,6,9,5,0,8.9,1.4,Graduate
1,9085,1,1,1,141.8,1,0,21,0,5,5,5,5,0,7.6,2.6,Graduate
1,9500,1,1,9,130.6,1,1,18,0,7,8,9,8,0,13.9,-0.3,Graduate
1,9147,22,37,2,130.0,0,0,25,0,0,5,5,0,0,15.5,2.8,Dropout
1,9119,41,3,5,100.0,1,0,21,0,0,6,8,0,0,11.1,0.6,Dropout
1,9500,1,37,5,119.0,1,1,19,0,7,8,8,7,0,10.8,1.4,Graduate
1,9773,1,1,9,124.3,1,0,19,0,5,6,7,5,0,10.8,1.4,Enrolled
1,9254,1,34,5,122.2,1,0,22,0,4,6,14,1,0,7.6,2.6,Dropout
1,9147,1,1,9,150.0,1,0,19,0,5,5,8,5,0,12.4,0.5,Graduate
1,8014,1,37,9,135.5,1,0,58,0,0,6,6,0,0,11.1,0.6,Dropout
1,9238,1,37,9,127.3,1,1,19,0,4,6,6,6,0,10.8,1.4,Graduate
1,9670,22,37,9,127.0,1,0,23,3,6,10,10,10,0,9.4,-0.8,Graduate
1,9773,1,37,9,126.9,1,1,19,0,4,6,11,3,0,9.4,-0.8,Enrolled
1,9500,1,1,4,127.5,1,0,18,0,7,8,8,8,0,13.9,-0.3,Graduate
1,9085,1,19,90,122.0,1,0,20,0,5,5,8,4,0,7.6,2.6,Graduate
1,9085,1,19,90,115.8,0,0,18,0,0,6,0,0,0,12.7,3.7,Dropout
1,9670,1,19,5,121.6,1,0,18,0,6,6,8,5,0,8.9,1.4,Graduate
1,9147,1,19,5,116.4,1,1,18,0,5,5,5,5,0,11.1,0.6,Graduate
1,9130,1,38,9,120.0,1,0,24,0,6,6,10,5,0,11.1,0.6,Dropout
1,9853,1,37,9,127.3,1,0,18,0,5,6,7,5,0,10.8,1.4,Dropout
1,9147,1,38,5,123.5,1,1,19,0,5,5,11,3,0,9.4,-0.8,Enrolled
1,9238,1,38,9,125.6,1,1,19,0,6,6,6,6,0,8.9,1.4,Graduate
1,9254,1,38,6,118.5,1,0,18,0,6,6,6,6,0,7.6,2.6,Graduate
1,9130,1,37,9,129.5,1,0,18,0,4,5,5,5,0,12.7,3.7,Enrolled
1,171,1,19,5,134.6,1,1,19,0,0,0,0,0,0,10.8,1.4,Graduate
1,9085,1,4,2,140.0,1,0,22,2,6,6,9,4,0,13.9,-0.3,Graduate
1,9254,1,37,1,133.2,1,0,19,0,5,6,16,2,0,10.8,1.4,Enrolled
3,9238,1,37,9,133.5,1,1,21,0,3,6,13,4,0,12.7,3.7,Enrolled
1,9773,1,38,9,117.9,1,1,21,0,5,6,7,6,0,8.9,1.4,Graduate
1,9500,1,38,5,128.0,1,1,18,0,7,8,11,7,0,10.8,1.4,Graduate
1,9853,1,12,4,113.2,1,0,20,0,4,6,11,1,0,10.8,1.4,Dropout
1,9254,1,38,7,122.0,1,1,18,0,6,6,8,5,0,7.6,2.6,Enrolled
1,9070,1,38,4,156.9,1,0,19,0,6,6,9,6,0,12.7,3.7,Graduate
1,9500,1,38,9,125.1,1,1,18,0,6,8,11,6,0,11.1,0.6,Enrolled
1,9147,41,1,3,100.0,0,0,26,6,6,6,6,2,0,11.1,0.6,Dropout
1,9119,32,3,143,160.0,1,0,19,0,2,5,11,2,0,8.9,1.4,Enrolled
2,8014,1,37,9,101.0,1,0,35,0,6,6,6,6,0,15.5,2.8,Graduate
1,9670,1,1,9,121.5,1,1,19,0,6,6,6,6,0,12.4,0.5,Graduate
1,9085,1,37,9,126.8,1,0,18,0,4,5,10,5,1,10.8,1.4,Graduate
1,9670,1,19,7,132.9,1,0,19,0,4,5,5,4,0,7.6,2.6,Graduate
1,171,1,1,9,134.3,1,0,25,16,17,17,22,17,0,12.4,0.5,Graduate
1,9254,1,1,4,120.5,1,0,18,0,6,6,6,6,0,11.1,0.6,Graduate
1,9003,1,4,9,144.1,0,0,26,0,0,6,10,0,0,16.2,0.3,Dropout
1,9991,1,1,6,100.0,1,0,34,0,5,5,6,5,0,9.4,-0.8,Graduate
1,9254,1,19,4,114.8,0,0,18,0,0,5,5,0,0,12.7,3.7,Dropout
1,171,1,29,3,111.9,0,0,18,0,0,0,0,0,0,9.4,-0.8,Dropout
1,9119,1,19,4,125.4,1,1,18,0,4,5,9,3,0,8.9,1.4,Dropout
1,9003,1,37,9,140.0,1,0,20,0,3,6,12,3,0,12.4,0.5,Dropout
1,9070,1,19,4,140.0,1,0,25,2,6,9,9,9,0,16.2,0.3,Graduate
1,9130,1,1,4,127.8,1,0,18,0,6,6,10,5,0,11.1,0.6,Dropout
1,9003,1,37,9,131.6,1,0,19,8,11,12,21,12,0,15.5,2.8,Graduate
1,171,1,1,4,119.4,1,0,20,0,0,0,0,0,0,10.8,1.4,Dropout
1,9238,1,37,5,129.9,1,1,20,1,6,6,6,6,0,10.8,1.4,Graduate
1,9119,1,1,2,114.0,1,0,20,0,4,5,7,4,2,7.6,2.6,Enrolled
1,9147,1,37,4,113.4,1,1,19,0,0,5,5,0,0,11.1,0.6,Dropout
1,9147,1,19,4,117.8,1,0,20,0,5,5,9,4,0,8.9,1.4,Enrolled
1,9500,1,1,3,114.3,1,0,18,0,6,8,12,6,1,11.1,0.6,Enrolled
1,9670,1,38,143,129.7,1,0,19,0,4,6,12,1,3,16.2,0.3,Enrolled
1,9147,1,37,7,112.0,0,0,20,0,0,5,0,0,0,9.4,-0.8,Dropout
1,9670,1,37,7,140.0,1,0,24,0,4,6,16,4,0,15.5,2.8,Dropout
1,9003,1,38,9,150.0,1,0,20,0,5,6,11,6,0,16.2,0.3,Graduate
1,9670,1,19,2,122.4,1,0,19,0,3,5,5,4,0,9.4,-0.8,Enrolled
1,9119,1,19,4,150.0,1,0,23,0,2,5,11,1,0,8.9,1.4,Dropout
1,9254,1,19,4,135.0,1,0,20,0,6,6,9,5,0,7.6,2.6,Enrolled
1,8014,1,34,0,116.2,1,0,21,9,11,11,17,8,0,9.4,-0.8,Graduate
1,9119,1,12,9,120.4,1,0,20,0,3,5,6,0,0,10.8,1.4,Dropout
2,9119,1,38,4,122.9,1,0,21,0,4,5,7,4,2,7.6,2.6,Enrolled
1,9773,1,19,9,155.0,1,1,18,0,6,6,6,6,0,11.1,0.6,Graduate
1,9254,1,1,4,123.4,1,0,18,0,6,6,6,6,0,11.1,0.6,Graduate
1,9147,1,38,3,124.2,1,0,18,0,5,5,9,4,0,13.9,-0.3,Enrolled
1,9003,1,3,7,130.0,1,0,20,0,4,6,11,5,0,15.5,2.8,Enrolled
1,9773,1,38,4,126.2,1,1,18,0,6,6,8,6,0,16.2,0.3,Graduate
1,9773,1,37,0,120.5,1,0,19,0,0,6,0,0,0,9.4,-0.8,Dropout
1,9119,1,3,9,123.7,1,0,20,0,4,5,8,2,0,10.8,1.4,Enrolled
1,9130,1,38,4,122.5,1,0,19,0,4,5,9,5,0,9.4,-0.8,Graduate
1,9991,1,37,9,139.2,1,0,33,0,2,5,9,2,1,12.7,3.7,Dropout
1,171,1,1,3,131.2,1,0,21,6,12,11,16,11,0,8.9,1.4,Graduate
2,9003,1,19,4,120.0,0,0,25,0,2,6,13,0,1,15.5,2.8,Dropout
1,9085,1,1,4,116.7,1,1,20,0,4,6,8,0,0,12.4,0.5,Dropout
1,9085,1,1,9,150.0,1,1,22,1,5,8,14,5,0,8.9,1.4,Dropout
4,9773,1,37,9,117.5,1,0,39,0,4,6,6,6,0,10.8,1.4,Graduate
1,9670,1,1,2,137.6,1,1,21,0,6,6,7,6,0,8.9,1.4,Graduate
1,9254,1,1,9,124.3,1,1,19,0,6,6,7,4,0,16.2,0.3,Graduate
1,9500,1,37,9,116.0,1,1,26,0,6,7,8,6,0,7.6,2.6,Graduate
1,9238,1,1,4,121.4,1,1,19,0,4,6,11,5,0,15.5,2.8,Graduate
1,9085,1,3,4,142.8,0,1,20,7,11,9,13,7,0,8.9,1.4,Graduate
1,9670,1,37,4,96.0,1,1,25,0,6,6,10,5,0,15.5,2.8,Enrolled
1,8014,1,37,8,125.0,1,0,24,0,0,6,6,0,0,16.2,0.3,Dropout
1,9119,1,19,4,126.1,1,0,20,0,4,5,9,5,3,7.6,2.6,Graduate
2,9003,1,37,9,155.8,1,0,29,0,6,6,7,6,0,13.9,-0.3,Graduate
1,9773,1,3,9,116.0,1,0,20,0,6,6,8,6,0,16.2,0.3,Graduate
1,9130,1,4,2,110.0,1,0,20,0,4,6,12,2,0,13.9,-0.3,Dropout
1,9670,1,1,5,97.2,1,1,24,0,4,6,8,5,0,11.1,0.6,Graduate
1,9500,1,3,2,100.0,1,0,24,0,0,7,7,0,0,16.2,0.3,Dropout
1,9119,1,1,2,140.0,1,0,23,0,5,5,7,5,0,11.1,0.6,Graduate
1,9556,1,37,5,128.0,1,0,20,0,7,8,8,8,0,15.5,2.8,Graduate
1,9670,1,1,4,115.3,1,0,19,0,6,6,8,5,0,15.5,2.8,Graduate
4,9003,1,37,9,150.0,1,0,28,0,5,6,10,6,0,11.1,0.6,Enrolled
1,9003,1,38,4,160.0,1,1,20,0,6,6,9,5,0,13.9,-0.3,Graduate
1,9070,1,37,3,133.1,1,0,18,0,6,6,7,6,0,8.9,1.4,Graduate
1,9670,1,1,90,119.0,1,0,20,0,1,6,0,0,0,10.8,1.4,Dropout
2,9991,1,19,5,156.0,1,0,33,0,5,5,6,5,0,10.8,1.4,Graduate
2,9500,1,37,191,163.7,1,0,35,0,5,7,9,5,0,12.4,0.5,Enrolled
1,9500,1,37,9,130.0,1,0,27,3,7,8,12,7,0,12.7,3.7,Enrolled
1,9773,1,38,7,123.1,0,0,19,0,3,6,12,3,0,9.4,-0.8,Dropout
1,9991,41,19,9,160.0,1,1,31,0,4,5,10,4,0,15.5,2.8,Enrolled
1,171,1,37,7,136.1,1,0,19,0,0,0,0,0,0,9.4,-0.8,Graduate
1,9070,1,37,7,132.7,1,0,22,9,13,12,13,12,0,15.5,2.8,Graduate
1,9500,100,1,6,128.2,1,0,39,0,0,8,0,0,0,12.7,3.7,Dropout
1,9254,1,1,4,126.7,0,0,22,0,0,6,0,0,0,12.4,0.5,Dropout
2,9991,1,19,9,150.0,1,0,47,0,4,5,8,4,0,9.4,-0.8,Enrolled
1,171,1,37,5,156.3,1,1,19,0,0,0,0,0,0,11.1,0.6,Graduate
1,9254,24,1,9,116.1,1,0,19,0,6,6,6,6,0,12.4,0.5,Graduate
1,9500,1,37,9,123.8,1,0,19,0,0,8,0,0,0,15.5,2.8,Dropout
1,171,1,37,9,153.0,1,1,21,15,17,17,18,17,0,11.1,0.6,Graduate
1,9500,1,1,4,140.0,0,0,39,0,0,8,0,0,0,12.4,0.5,Dropout
1,171,1,1,4,131.9,1,0,19,6,12,11,12,11,0,8.9,1.4,Graduate
1,171,1,19,9,141.4,1,1,20,0,0,0,0,0,0,13.9,-0.3,Enrolled
1,9147,1,1,9,140.0,0,0,24,0,0,5,5,0,0,12.7,3.7,Dropout
1,9991,1,19,9,115.0,1,0,27,0,1,5,5,0,0,12.7,3.7,Dropout
2,9991,1,37,9,168.0,1,0,29,0,5,5,5,5,0,11.1,0.6,Graduate
1,9085,1,1,9,101.3,1,0,20,0,4,6,17,0,0,12.4,0.5,Dropout
1,9670,1,1,7,122.6,1,0,21,0,5,5,5,4,0,9.4,-0.8,Dropout
1,171,1,2,2,141.7,1,0,18,0,0,0,0,0,0,7.6,2.6,Enrolled
1,9500,1,1,4,132.3,1,0,19,0,7,8,9,7,0,12.7,3.7,Graduate
1,9773,1,1,5,111.7,0,0,19,0,6,6,10,4,0,15.5,2.8,Dropout
1,9119,1,37,9,98.7,1,1,28,0,3,5,10,3,0,12.4,0.5,Graduate
1,9254,26,1,9,140.0,0,0,21,0,6,6,10,4,0,13.9,-0.3,Graduate
1,9500,24,3,2,140.0,0,0,23,0,7,8,11,7,0,12.7,3.7,Dropout
4,9003,1,19,9,100.7,1,0,39,0,2,6,13,3,1,15.5,2.8,Enrolled
1,9500,1,1,9,133.8,1,0,18,0,6,7,7,6,0,7.6,2.6,Graduate
2,9773,41,37,9,100.0,1,0,59,0,6,6,7,4,0,11.1,0.6,Graduate
1,9119,1,3,2,180.0,1,0,30,0,4,5,10,3,0,13.9,-0.3,Enrolled
1,9085,1,38,9,130.8,1,0,18,0,5,5,5,5,0,12.7,3.7,Graduate
2,9991,1,37,9,140.0,1,0,41,2,4,7,9,6,0,9.4,-0.8,Enrolled
1,9500,1,19,9,106.2,1,0,27,0,0,7,14,0,0,11.1,0.6,Dropout
1,9238,1,19,9,125.6,1,1,18,0,6,6,6,6,0,9.4,-0.8,Graduate
1,9853,1,19,7,117.5,0,0,20,0,2,6,14,3,0,10.8,1.4,Dropout
2,9119,1,37,4,122.5,0,0,32,0,0,5,5,0,0,12.7,3.7,Dropout
1,9147,1,37,3,132.9,1,0,19,0,3,5,10,4,0,9.4,-0.8,Dropout
2,9853,1,37,7,103.0,1,0,41,0,0,6,0,0,0,16.2,0.3,Dropout
4,8014,1,19,90,107.0,1,0,38,0,1,5,10,0,0,10.8,1.4,Dropout
1,9130,6,1,4,100.0,1,0,35,0,0,6,9,0,0,8.9,1.4,Dropout
1,8014,1,34,0,100.0,1,0,27,0,4,6,16,3,0,7.6,2.6,Dropout
1,9070,1,37,4,131.3,1,0,19,0,4,6,6,6,0,7.6,2.6,Graduate
1,9773,1,37,9,122.2,0,0,18,0,5,6,6,5,0,11.1,0.6,Enrolled
2,9991,1,34,0,118.4,0,0,39,0,0,5,5,0,0,7.6,2.6,Dropout
2,9254,1,37,9,100.0,0,0,37,0,0,5,10,0,0,10.8,1.4,Dropout
5,9500,1,38,9,110.0,0,0,37,0,0,8,8,0,1,12.7,3.7,Dropout
2,8014,1,34,0,100.0,1,1,35,11,16,13,13,13,0,9.4,-0.8,Graduate
1,9147,1,37,9,106.2,1,0,49,9,10,9,18,6,0,12.7,3.7,Graduate
1,9147,1,37,9,110.0,1,0,52,11,14,12,16,12,0,13.9,-0.3,Graduate
1,9085,1,38,5,122.3,1,0,18,0,5,5,8,5,1,9.4,-0.8,Graduate
1,8014,1,37,9,112.5,1,1,30,0,6,6,7,6,0,10.8,1.4,Graduate
1,9500,1,19,2,98.1,1,0,21,0,7,8,8,8,0,11.1,0.6,Graduate
1,9119,1,19,9,140.2,1,0,20,0,0,5,0,0,0,9.4,-0.8,Dropout
1,9147,1,38,6,143.6,1,0,18,0,0,5,5,0,0,7.6,2.6,Enrolled
1,171,1,37,9,134.6,1,0,19,0,0,0,0,0,0,7.6,2.6,Dropout
1,9500,1,19,2,126.8,1,0,18,0,8,8,8,8,0,9.4,-0.8,Graduate
1,33,41,3,2,100.0,1,0,20,0,7,7,7,4,0,8.9,1.4,Enrolled
1,9130,1,19,5,130.0,1,0,21,0,5,6,10,4,0,12.4,0.5,Enrolled
1,9147,1,1,3,113.6,1,1,22,0,3,5,8,5,0,11.1,0.6,Graduate
1,9130,1,19,5,140.0,0,0,20,1,3,6,11,2,0,12.4,0.5,Enrolled
1,9085,1,1,3,106.0,1,0,20,0,6,6,8,4,0,13.9,-0.3,Enrolled
1,9238,1,19,7,126.6,1,1,19,0,6,6,7,6,0,12.7,3.7,Graduate
1,9500,1,38,9,130.7,1,1,18,0,7,8,9,8,0,13.9,-0.3,Graduate
1,9147,1,19,4,105.9,1,0,21,0,4,5,6,5,0,11.1,0.6,Graduate
1,9556,26,1,9,137.0,1,0,19,0,0,7,11,2,0,8.9,1.4,Enrolled
1,9130,6,37,9,100.0,1,0,37,0,0,6,0,0,0,13.9,-0.3,Dropout
2,8014,1,37,9,114.4,1,0,45,8,12,7,12,7,0,7.6,2.6,Enrolled
1,9003,1,37,9,120.0,0,0,38,0,0,6,10,0,0,16.2,0.3,Dropout
6,9991,1,37,90,119.0,0,0,55,0,0,5,5,0,0,7.6,2.6,Dropout
5,9003,1,37,9,110.0,0,0,28,0,5,6,11,4,0,13.9,-0.3,Dropout
5,9991,1,37,6,120.0,1,0,46,6,8,9,11,5,0,8.9,1.4,Graduate
1,171,1,19,4,119.8,1,0,22,0,0,0,0,0,0,16.2,0.3,Graduate
2,9670,1,37,9,135.6,1,0,46,0,5,6,9,4,0,12.4,0.5,Dropout
1,9991,1,37,5,120.7,1,0,28,0,4,5,7,4,0,7.6,2.6,Enrolled
1,9085,1,19,9,136.3,0,0,18,0,3,5,8,3,0,7.6,2.6,Dropout
1,171,1,37,9,164.3,1,1,18,0,0,0,0,0,0,10.8,1.4,Enrolled
1,9773,1,37,9,149.2,1,1,21,0,6,6,6,6,0,12.7,3.7,Graduate
1,9070,1,3,4,122.5,1,0,18,0,1,6,11,4,4,7.6,2.6,Enrolled
1,9991,1,37,3,100.0,1,0,34,0,0,5,10,1,0,13.9,-0.3,Dropout
1,9853,1,38,9,125.0,1,1,21,0,5,6,8,5,0,10.8,1.4,Dropout
1,9773,1,19,9,131.0,1,1,18,0,5,6,7,6,0,15.5,2.8,Graduate
1,171,1,38,9,122.0,1,0,20,0,0,0,0,0,0,7.6,2.6,Graduate
1,9147,1,37,7,131.3,1,0,18,0,4,5,8,4,0,9.4,-0.8,Enrolled
1,9119,1,2,3,117.0,1,0,21,0,5,5,10,3,0,12.4,0.5,Enrolled
